word,freq,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20
bereft,61,befor,bef,beset,befall,bex,besson,befits,behest,bequeath,beresford,becouse,bep,bespectacled,berk,bespoke,ber,bev,toft,beveridge,besotted
betta,61,bette,bettis,bett,fish,kitty,aquarium,betcha,cat,zebrafish,betel,animals,turbot,pet,shark,bettie,beti,tit,,,
bezel,61,watches,bevel,bespoke,bez,beset,behemoth,amoled,bling,wetzel,besser,seiko,displays,quartz,beseech,becuase,faucet,bulova,bef,,
bhopal,61,bho,india,bharat,bharti,maidan,madhya,bhubaneswar,ihop,bhai,bldg,bloor,bhawan,bhd,bhim,bhima,,,,,
bhutto,61,musharraf,pakistan,hillary,bjp,pakistanis,mandela,melania,modi,islamabad,pakistani,,,,,,,,,,
bia,61,iba,bie,bic,baa,bip,biao,bis,bil,biya,bij,biba,bba,bei,bla,ria,bih,bian,bona,bir,bta
bicentennial,61,bicentenary,triennial,anniversary,biannual,sesquicentennial,centennial,midcentury,commemorating,decennial,commemorative,commemoration,centenary,tercentenary,retrospective,centenarians,milestones,bijou,bimonthly,,
biff,61,bif,bef,gaff,braff,neff,bip,goff,sheff,bibb,nuff,eff,laff,ruff,toff,bicker,boff,bff,yiff,bischoff,quiff
bitty,61,bitsy,bit,tiny,cutty,teeny,smallish,booty,tiniest,chunky,cutie,batty,nutty,buttery,bitte,cutesy,lanky,spunky,booby,girly,
blackberries,61,berries,blueberries,strawberries,cranberries,raspberries,blackcurrant,fruits,black,gooseberries,raisins,apples,bananas,blackbirds,,,,,,,
blameless,61,faultless,victimless,blaming,thankless,remorseless,guiltless,tireless,senseless,defenceless,thoughtless,witless,lawless,peerless,defenseless,warrantless,winless,faithless,,,
blasio,61,blas,bla,rubio,godfather,blatant,krasinski,proviso,blo,politico,pulaski,velasco,bls,blare,laguardia,blige,lombardi,napolitano,rizzoli,bloke,bleacher
blindfold,61,blind,blindside,blinder,blindness,nakedness,blurred,overlooking,unseen,invisibility,faint,blindly,naked,,,,,,,,
blurb,61,blurt,blur,bib,bookish,cursory,blurry,bookmarked,tion,glimpse,snapshot,book,reveal,outlined,popup,,,,,,
bobcat,61,bearcat,bob,wildcat,bobbi,tomcat,cat,hellcat,lynx,catalina,hummer,gator,bobbitt,bart,bobble,,,,,,
bock,61,bok,kock,brack,bork,fick,ock,boko,tock,hick,bick,wack,feck,boll,chock,huck,nock,keck,bollocks,ruck,bolling
bonham,61,bonhams,benham,wenham,lanham,rackham,bon,langham,wickham,denham,barham,bona,bonk,waltham,wham,bonzo,statham,dunham,bonucci,bentham,boniface
bonsai,61,bon,tree,boning,shrub,spruce,bona,plant,foliage,wooden,bonita,maple,coniferous,bonito,ornamental,pine,bamboo,,,,
booties,61,bootie,butts,bootsy,boots,kicks,bootle,slippers,boobs,undies,knickers,beanies,socks,panty,thongs,footers,bottoms,diapers,,,
borno,61,sango,borns,cameroun,saida,born,bando,nigeria,kano,founded,felton,bornstein,addo,nigerian,dido,seto,birthed,mado,foundered,sakho,sayed
boro,61,bor,bora,bolo,boko,bozo,koro,boho,bolero,monro,bosco,bol,karo,loro,duro,bou,ciro,garo,montero,biro,
bosworth,61,bosley,unsworth,boj,hemsworth,boko,chatsworth,ainsworth,bor,bough,bodley,bora,bostock,boro,boll,boho,hollingsworth,bos,bosco,boulton,boleyn
bottlenecks,61,workloads,roadblocks,tradeoffs,cpus,scalability,streamlining,benchmarks,inefficiencies,throughput,optimizations,underperforming,slower,gpus,lagging,speeds,shortcomings,parallelism,scarcity,,
boyish,61,boy,girlish,boyhood,male,boyz,boye,pinkish,bearish,schoolboy,son,handsome,swish,smallish,grayish,masculine,manhood,bluish,,,
bps,61,bss,bbs,dbs,bpp,bfs,bms,bhs,bpc,bpd,bds,bpt,bns,brs,bks,sps,buss,pss,bsb,bsp,pds
bravado,61,brava,osvaldo,braque,calvados,brawn,braganza,brack,braving,braga,alvarado,brash,mercado,amado,arvada,eldorado,braised,bravura,brauer,gordo,brazos
brokered,61,brokerage,traded,optioned,auctioned,invested,banked,offered,availed,sold,bargained,commercialized,fuelled,mediated,privatised,financed,mortgaged,,,,
bron,61,bronn,broner,bronfman,bro,broun,brom,brolin,bronc,lon,bronwyn,lorin,brotha,bbn,brok,brogan,balon,brod,lebron,bronson,
bronte,61,brontë,brophy,brolly,brompton,eyre,brom,broyles,brough,albion,bronn,belafonte,broderick,wuthering,brooch,broder,bronson,gables,brony,brotha,bronwyn
brownlow,61,brownlee,marlow,brown,thurlow,aglow,brownfield,manilow,brownie,sallow,brownsville,maslow,cul,plow,kool,mellow,brownell,plo,brownstone,,
bruges,61,bruxelles,brugge,brussels,brut,belgium,frans,bruyne,antwerp,brussel,leuven,bruns,utrecht,belgians,amsterdam,ghent,brunt,yonkers,gouges,brs,liege
bucking,61,buckling,cocking,lunging,ducking,rippling,slinging,stiffening,pinching,chipping,bucko,butting,beefing,billowing,pecking,inching,wrangling,toppling,gutting,,
buckwheat,61,buck,buckthorn,buckland,cucumber,buckaroo,buckhead,bucko,peas,veg,cereal,potato,bucky,crop,buckman,cooked,beet,grits,sprout,whet,
buffoon,61,buffoonery,buff,buffon,dragoon,ducked,lampoon,minion,dumber,mercenary,engulf,patronized,villainous,shrewd,seriousness,baited,rousing,,,,
bullseye,61,fisheye,bulls,birdseye,redeye,goldeneye,shooter,eyed,bullhead,sockeye,eyeballs,hawkeye,headshot,ribeye,lens,backfire,shoot,eyeballing,ricochet,bullsh,
bumbling,61,dabbling,bums,rousing,ambling,hustling,inkling,fluttering,jiggling,bugging,beckoning,wiggle,bustling,lilting,frolicking,bumping,along,meandering,toying,,
bushel,61,bushell,shiel,cashel,mikael,bushy,kissel,yule,yoel,frankel,adel,kamel,cornel,niel,mitchel,yael,bush,hamel,rigel,,
busses,61,buss,transits,busines,shuttles,minibuses,cabs,commutes,transports,transportation,taxis,vehicles,timetables,,,,,,,,
bute,61,buti,butane,buts,frome,butyl,butlins,ende,butz,bie,bade,welle,thane,beene,boyne,bede,juste,bide,bowe,butadiene,
buttercup,61,teacup,buttery,cup,butter,butterscotch,butterworth,butternut,butterball,butterfield,buttermilk,mug,buttercream,whincup,spoon,diner,,,,,
byzantium,61,byzantine,constantinople,byd,ottomans,eurasia,patriarchate,orthodox,bygones,balkans,crimea,athos,anatolia,ossetia,byram,bynes,bys,nicaea,byrom,bynum,
cagr,61,cag,cgl,msgr,grr,cgt,frg,cga,garg,cgm,cagle,egr,bgr,cnrs,cgs,cau,drg,cgc,gram,gtr,gbr
calderon,61,calderón,cortes,guillermo,salazar,domingo,felipe,cortés,,,,,,,,,,,,,
calibrate,61,calibration,calibre,recalibrate,accuracy,characterize,caliper,standardize,metrology,barometer,constancy,testing,precision,accurately,recalibration,radiometric,accurate,adjust,,,
callback,61,callout,callender,asynchronous,pushback,callin,listener,called,kickback,reaction,helper,trigger,invoked,plugin,followup,cashback,timer,,,,
campsites,61,campgrounds,camping,camps,campers,encampments,sites,campfires,chalets,glamping,cottages,tents,lodgings,lands,cabins,,,,,,
canaveral,61,candela,orlando,cano,cantina,cana,calaveras,canfield,canopies,cantu,cannery,cancun,candelabra,cantrell,canadensis,canova,canister,canoga,canter,littoral,sarasota
candlestick,61,candles,candlelight,drumstick,candlelit,sticks,festive,torches,yardstick,matchstick,bonfire,chapstick,decor,sticker,vase,breadsticks,alight,,,,
candor,61,canter,canto,can,cantankerous,candour,cantilever,canny,canted,canard,cana,cand,canfield,cano,able,cann,canner,ardor,canio,,
canines,61,dogs,pups,doggies,puppies,animals,pets,barks,greyhounds,doggie,spaniels,pooches,breeds,doggos,mammals,,,,,,
capitalizing,61,capitalization,capitalising,capitalisation,capping,capital,uppercase,heading,simplifying,multiplying,assuming,culminating,maximizing,emphasising,,,,,,,
capricious,61,avaricious,capacious,capably,auspicious,inglorious,voracious,raucous,seditious,credibly,fractious,inescapable,criminally,judicious,copious,outrageous,incredulously,cappy,acrimonious,scandalous,skilfully
carats,61,karat,gemstones,jewelry,diamonds,jewellery,jewels,earring,bangles,necklaces,jewellers,stones,sparkles,sapphires,jewelers,birthstone,gems,bling,,,
carcinogenic,61,carcinogen,carcinogenesis,oncogenic,carcinoma,neoplastic,cancers,mutagenic,cancerous,neoplasia,toxicological,precancerous,cytotoxic,transgenic,contamination,irradiation,malignancy,tumorigenesis,,,
caretakers,61,caregivers,carers,administers,aides,supervises,stewards,tending,occupants,sitters,attendants,administrators,custodians,patrons,staffed,caretaking,residents,,,,
cartagena,61,carta,quintana,seville,colombia,castilla,bogota,cart,sagrada,castaneda,columbian,macarena,colonna,cartes,bogotá,carthaginian,augustana,carribean,campanella,,
cassava,61,guava,cass,crops,cashews,potatoes,shrimp,papaya,cacao,banana,maize,coconut,congo,africa,carbohydrate,mango,fruits,cucumber,,,
cataracts,61,lenses,blindness,corneas,eyes,eyeglasses,glaucoma,catheters,lens,ophthalmic,myopia,eyesight,ciliary,ophthalmology,glasses,astigmatism,catalase,retinas,goggles,intraocular,
cation,61,cationic,ion,salt,cath,potassium,cathode,calcium,anion,caton,bullion,electrolyte,calum,catt,cathal,mineral,alkali,catheter,,,
caveats,61,cautions,cautionary,pitfalls,considerations,limitations,uncertainties,restrictive,drawbacks,disagreements,woes,questionable,doubts,conundrums,cautiously,contradicts,criticisms,,,,
cdu,61,cdi,ccu,ddu,cfu,cdo,dau,cda,cau,cou,dcu,ctu,bau,cru,ceu,bundestag,sau,deu,cde,dbu,ecu
cel,61,cil,cen,celt,sel,ccl,cer,ciel,pul,cet,cele,cpl,ced,lll,cep,cem,ecl,kel,fel,kcl,cest
cellulite,61,cellulitis,cellulose,toned,thigh,moisturizer,glute,pilates,body,adipose,corset,slimmer,crunches,celluloid,acne,fat,skin,stretch,cellulosic,,
centaur,61,centauri,centurion,centric,cent,centrum,centipede,centrist,halfling,centigrade,centrifugal,minotaur,cento,centra,lizard,cerberus,semicircular,venusaur,excalibur,,
centipede,61,centurion,centimeter,centaur,midge,centigrade,arthropod,cento,centrifuge,centimetre,centroid,cent,centripetal,centric,cicada,tentacles,cockroaches,,,,
cervantes,61,quixote,cespedes,spaniards,gervase,celta,chesterton,ferdinand,llorente,inquisition,vuelta,cadiz,ceballos,conquistador,ceuta,osvaldo,cézanne,iberian,cecelia,velazquez,gervais
changers,61,switchers,changing,changeover,changeup,exchangers,changeable,changeling,converters,movers,shapers,unchanging,alters,gamechanger,finders,choosers,,,,,
chaste,61,chastity,cha,chasm,piste,chasse,lust,chas,chalice,chafe,chap,chastise,chaise,chaves,pious,distaste,sacre,,,,
chested,61,breasted,chesty,chest,boob,busty,bra,titted,boobie,bras,clothed,sexed,buttoned,gendered,titties,jacked,feminized,,,,
chiffon,61,ruffian,chive,fulfil,griffon,mifflin,clift,wanton,tufted,bff,chik,chiselled,kerfuffle,rufous,chit,chic,fuzzy,chivers,heffron,fon,
chirp,61,chirpy,chime,screech,blaring,beep,chattering,vibrate,humming,growls,doppler,rumbling,noises,clanging,whispering,,,,,,
chloroform,61,chlorine,refrigerant,clorox,hydrochloric,nitrous,chlorinated,fluor,chloride,chloro,halogen,chemical,chlorination,fluorine,hydrochloride,disinfectant,solvent,refrigerated,gaseous,tranquilizer,
chromatin,61,chromosomal,histone,chromosomes,dna,epigenetic,genome,nucleus,nucleic,transcriptional,genomics,eukaryotic,biomolecules,cells,cytometry,,,,,,
chucky,61,chuckie,chuck,snoopy,ballsy,bucky,cady,shifty,toy,chippy,goof,porky,kiddy,batty,matty,chuckling,bushy,scotty,,,
citibank,61,citigroup,citi,banks,interbank,bankers,barclays,banking,banco,cit,cibc,cii,scotiabank,coinbase,cnbc,bundesbank,eubank,jpmorgan,commerzbank,banca,
clamoring,61,clamouring,indulging,addicting,bustling,vying,enjoying,enticing,obsessed,swooning,obsessively,enamored,tantalizing,relishing,fiving,rousing,gratifying,delighting,dabbling,addictive,
clays,61,ceramics,shales,muds,soils,powders,stones,mantles,cobbles,vases,rocks,solids,kaolin,irons,pottery,sediments,claymores,shovels,salts,wares,
clichés,61,cliches,cliché,clichéd,climes,tropes,metaphors,idioms,aphorisms,ridicules,hyperbole,pedantic,figurative,cluttered,clogs,nonsense,insults,nuances,phrases,,
clogs,61,clog,cleats,clumps,sweats,crocs,fouls,slippers,clots,kicks,butts,socks,shoes,pisses,puddles,litters,cloves,snorts,footers,,
coaxial,61,coax,antenna,uhf,microwave,cable,coa,conductive,dielectric,centimetre,swivel,coady,wire,electromagnetic,outlet,flashlight,coulomb,permittivity,,,
cobbled,61,cobbler,cobblestone,moulded,crafted,carved,splayed,powdered,enshrined,collated,slathered,embellished,handcrafted,molded,cushioned,beaded,plied,,,,
colluding,61,colluded,collusion,cooperating,colliding,collaborating,coddling,collab,teaming,coordinating,meddling,fusing,haggling,consolidating,cooperation,collating,wrangling,consolidation,merging,,
colman,61,colm,colson,colmar,carman,colvin,colston,colburn,beckman,colley,colfer,col,cadman,rowman,parkman,longman,furman,homan,colwell,chipman,jarman
communicable,61,transmitted,communicative,infectious,contagious,epidemic,pathogenic,complication,infecting,outbreak,contagion,pathogen,symptomatic,communique,polio,infection,communi,morbidity,communing,,
commutes,61,commuters,transport,travelling,transits,transportation,traffic,westbound,busses,subways,timetables,moving,roadways,,,,,,,,
compatriot,61,comp,competitor,compo,compere,comport,compaq,coexist,opponent,comparably,compa,platform,competitive,compagnie,compl,host,equipe,corresponds,teammate,,
completions,61,completing,finishes,completeness,finalized,incomplete,concludes,unfinished,accomplished,fulfills,uncompleted,achieved,culmination,,,,,,,,
computations,61,computes,computational,calculations,computationally,algorithms,computing,approximations,algorithmic,computable,iterations,programming,numerical,supercomputing,simulations,calculating,,,,,
conch,61,cont,concho,conc,concha,conti,thatch,conduit,conker,anaconda,conjoined,conroy,winch,condit,loach,conta,conlin,contin,condiment,conus,leech
concocted,61,concoction,constructed,consummated,conspired,conjoined,conflated,conned,construed,conducive,compounded,concomitant,confounded,devised,contrived,documented,infused,imparted,,,
concorde,61,concord,concordat,concordance,skies,calais,concordant,frenchman,corden,navigator,crowne,hollande,copilot,monde,carlyle,flight,boulogne,carte,jamais,lille,cae
conditioners,61,shampoos,cleansers,conditioning,haircare,straighteners,fresheners,moisturizers,shampoo,softeners,styling,hair,skincare,stabilizers,buffing,grooming,moisturizing,preservatives,,,
condon,61,condone,rion,comon,whalen,hain,donnan,cian,aldon,doran,coan,dian,huan,coren,kian,condo,adan,bein,,,
confucian,61,confucianism,confucius,concubine,contemplative,taoism,chinese,taoist,conservatism,buddhist,connotation,conscientious,ideological,wei,contemplation,construed,consummation,concur,monk,daoist,conceit
conspirator,61,conspiratorial,conspiracies,conspired,conman,perpetrator,forger,culprit,suspect,illusionist,deceiver,impersonator,leaker,grifter,procurator,suspicious,,,,,
consuls,61,consulship,consulates,consular,diplomats,envoys,ambassadors,diplomatic,embassy,dignitaries,officials,appoints,secretaries,diplomacy,bureaucrats,visas,,,,,
conti,61,condi,cont,conta,visconti,conte,condit,contro,contin,contre,conceit,consol,continuo,conch,contessa,cond,titi,conus,conduit,confetti,
convergent,61,converged,convergence,suggestive,revolve,diverging,connective,tilt,conducive,resembling,emergent,contrasting,reactive,concomitant,sync,likewise,verge,,,,
conveyance,61,conveying,conveyor,transporting,conveyer,easement,parcel,maneuvering,undertaking,provenance,estate,property,transacting,handing,imparting,selling,,,,,
copd,61,emphysema,respiratory,monoxide,pulmonary,cigarette,pneumonia,ibd,bronchitis,inhales,smoking,airways,hypoxia,breathing,smokers,fibrosis,ped,apnea,lung,,
cordova,61,padova,corden,genova,nuova,cordes,ionic,canova,cordelia,cordial,bbva,innova,vevo,riva,cordless,cordero,brava,cordy,qvc,,
coronado,61,coronal,caddo,carlsbad,corona,rosado,macedo,mondo,sandiego,dorado,nido,oceanside,presidio,rondo,calif,hernando,sacramento,oviedo,chico,bodes,pardo
corrie,61,lorrie,sherrie,corry,ferrie,coby,corrine,cosy,coyle,corina,corley,cooney,cob,sue,corrigan,samantha,coffey,maisie,coombs,coz,coyne
corsica,61,corsican,sardinia,sicily,guernsey,island,strasbourg,sicilian,crescent,ile,genoese,cod,communes,mediterranean,martinique,isla,islanders,alsace,sardinian,sicilia,
cosgrove,61,musgrove,cos,strove,hargrove,corley,cosco,cogswell,corso,cosy,corollary,cogs,covington,cobham,corr,coombs,coogan,coyle,corsi,shrove,covina
cosmological,61,cosmology,cosmic,universe,cosmologists,cosmo,cmb,gravitation,theoretical,cosmos,spacetime,intergalactic,multiverse,astronomical,space,theory,inflationary,galaxies,scientifically,friedmann,
cossack,61,russians,donbass,russian,tsarist,cormack,soviet,slavs,siberian,cosmonauts,cos,ukrainian,donbas,tsar,coruscant,crimean,coon,cor,romanov,cosh,
cotter,61,cott,cot,cottle,cotten,cottrell,cotta,cotterill,coty,cotto,cotillion,bunter,cocker,nutter,canter,cota,cottesloe,cotswold,suter,teeter,cowper
cottonwood,61,pinewood,cottontail,driftwood,basswood,firewood,cotton,ironwood,cottonmouth,dawood,smallwood,deadwood,lockwood,backwoods,inwood,dogwood,blackwood,dashwood,maplewood,heartwood,softwood
